Salario;lat;lon;Cidade
10612.53;-199.102;-439.266;Belo Horizonte
10836.44;-212.214;-437.703;Barbacena
10869.65;-199.102;-439.266;Belo Horizonte
10869.65;-199.102;-439.266;Belo Horizonte
10869.65;-199.102;-439.266;Belo Horizonte
10869.65;-199.102;-439.266;Belo Horizonte
10870.65;-196.397;-438.932;Lagoa Santa
11030.59;-199.758;-438.509;Nova Lima
11065.76;-199.102;-439.266;Belo Horizonte
11091.30;-199.321;-440.539;Contagem
11178.46;-217.595;-433.398;Juiz de Fora
11258.31;-199.102;-439.266;Belo Horizonte
11284.52;-198.126;-431.735;Joao Monlevade
11293.11;-195.811;-426.471;Timoteo
11324.90;-199.102;-439.266;Belo Horizonte
11324.90;-199.102;-439.266;Belo Horizonte
11324.90;-199.102;-439.266;Belo Horizonte
11398.53;-199.668;-442.008;Betim
11487.35;-199.102;-439.266;Belo Horizonte
11491.45;-199.102;-439.266;Belo Horizonte
11491.45;-199.102;-439.266;Belo Horizonte
11545.56;-199.668;-442.008;Betim
11561.91;-199.102;-439.266;Belo Horizonte
11561.91;-199.102;-439.266;Belo Horizonte
11561.91;-199.102;-439.266;Belo Horizonte
11561.91;-199.102;-439.266;Belo Horizonte
11576.62;-199.758;-438.509;Nova Lima
11576.62;-199.758;-438.509;Nova Lima
11629.58;-199.102;-439.266;Belo Horizonte
11660.80;-229.129;-432.003;Rio de Janeiro
11696.87;-199.102;-439.266;Belo Horizonte
11751.81;-199.102;-439.266;Belo Horizonte
11776.90;-199.102;-439.266;Belo Horizonte
11782.42;-199.102;-439.266;Belo Horizonte
11795.82;-229.129;-432.003;Rio de Janeiro
11876.42;-199.102;-439.266;Belo Horizonte
11924.26;-199.668;-442.008;Betim
11950.86;-21.248;-450.009;Lavras
11950.86;-199.102;-439.266;Belo Horizonte
11950.86;-199.102;-439.266;Belo Horizonte
11950.86;-199.102;-439.266;Belo Horizonte
11950.86;-199.102;-439.266;Belo Horizonte
11960.3;-199.102;-439.266;Belo Horizonte
11960.3;-229.129;-432.003;Rio de Janeiro
11996.62;-199.102;-439.266;Belo Horizonte
12011.20;-199.102;-439.266;Belo Horizonte
12017.90;-199.668;-442.008;Betim
12025.41;-199.668;-442.008;Betim
12056.15;-229.129;-432.003;Rio de Janeiro
12075.51;-200.237;-455.401;Lagoa da Prata
12087.25;-199.668;-442.008;Betim
12110.75;-199.102;-439.266;Belo Horizonte
12189.94;-199.102;-439.266;Belo Horizonte
12278.40;-199.102;-439.266;Belo Horizonte
12304.39;-199.102;-439.266;Belo Horizonte
12322.80;-199.668;-442.008;Betim
12360.38;-201.446;-448.912;Divinopolis
12376.24;-199.321;-440.539;Contagem
12411.89;-199.102;-439.266;Belo Horizonte
12458.83;-199.102;-439.266;Belo Horizonte
12495.41;-199.102;-439.266;Belo Horizonte
12502.75;-217.622;-413.181;Campos dos Goytacazes
12568.75;-199.668;-442.008;Betim
12600.48;-199.102;-439.266;Belo Horizonte
12624.69;-199.668;-442.008;Betim
12641.2;-199.102;-439.266;Belo Horizonte
12659.59;-199.102;-439.266;Belo Horizonte
12686.92;-199.102;-439.266;Belo Horizonte
12761.31;-199.102;-439.266;Belo Horizonte
12849.83;-199.102;-439.266;Belo Horizonte
12869.45;-199.102;-439.266;Belo Horizonte
12891.70;-199.102;-439.266;Belo Horizonte
12893.12;-167.282;-438.578;Montes Claros
12893.12;-207.559;-428.742;Viçosa
12893.12;-199.102;-439.266;Belo Horizonte
12893.12;-211.311;-442.526;Sao Joao del Rei
12893.12;-199.102;-439.266;Belo Horizonte
12946.88;-199.102;-439.266;Belo Horizonte
12976.57;-199.668;-442.008;Betim
13039.92;-217.595;-433.398;Juiz de Fora
13249.31;-199.102;-439.266;Belo Horizonte
13310.23;-199.102;-439.266;Belo Horizonte
13310.23;-199.102;-439.266;Belo Horizonte
13310.23;-199.102;-439.266;Belo Horizonte
13310.23;-199.102;-439.266;Belo Horizonte
13310.23;-199.102;-439.266;Belo Horizonte
13321.32;-199.758;-438.509;Nova Lima
13604.17;-199.102;-439.266;Belo Horizonte
13710.60;-199.102;-439.266;Belo Horizonte
13833.96;-197.472;-479.381;Uberaba
13843.46;-199.102;-439.266;Belo Horizonte
13984.27;-197.548;-438.497;Santa Luzia
14188.26;-199.321;-440.539;Contagem
14244.56;-167.282;-438.578;Montes Claros
14267.8;-199.102;-439.266;Belo Horizonte
14451.98;-199.321;-440.539;Contagem
14533.20;-195.811;-426.471;Timoteo
14885.21;-199.758;-438.509;Nova Lima
14927.25;-199.102;-439.266;Belo Horizonte
14932.55;-199.102;-439.266;Belo Horizonte
15069.95;-199.102;-439.266;Belo Horizonte
15224.10;-229.129;-432.003;Rio de Janeiro
15314.57;-199.102;-439.266;Belo Horizonte
15809.37;-199.758;-438.509;Nova Lima
15890.95;-199.668;-442.008;Betim
16148.50;-199.102;-439.266;Belo Horizonte
16199.24;-199.102;-439.266;Belo Horizonte
16199.24;-199.102;-439.266;Belo Horizonte
16199.24;-212.712;-431.696;Rio Pomba
16199.24;-199.102;-439.266;Belo Horizonte
16199.24;-199.102;-439.266;Belo Horizonte
16214.65;-199.321;-440.539;Contagem
16349.50;-199.102;-439.266;Belo Horizonte
16579.96;-212.214;-437.703;Barbacena
16757.93;-199.758;-438.509;Nova Lima
16790.46;-199.102;-439.266;Belo Horizonte
16790.46;-199.102;-439.266;Belo Horizonte
16790.46;-199.102;-439.266;Belo Horizonte
16849.13;-199.102;-439.266;Belo Horizonte
17136.20;-199.668;-442.008;Betim
17222.80;-199.668;-442.008;Betim
17224.66;-201.446;-448.912;Divinopolis
17277.57;-199.758;-438.509;Nova Lima
17444.37;-21.13;-423.693;Muriae
17449.30;-199.102;-439.266;Belo Horizonte
17607.43;-199.102;-439.266;Belo Horizonte
17731.30;-199.102;-439.266;Belo Horizonte
17848.60;-199.102;-439.266;Belo Horizonte
17965.5;-199.102;-439.266;Belo Horizonte
18071.37;-194.569;-442.413;Sete Lagoas
18152.68;-199.102;-439.266;Belo Horizonte
18157.66;-199.102;-439.266;Belo Horizonte
18239.96;-199.102;-439.266;Belo Horizonte
18314.22;-199.758;-438.509;Nova Lima
18341.40;-199.102;-439.266;Belo Horizonte
18382.80;-199.102;-439.266;Belo Horizonte
18397.79;-222.266;-459.389;Pouso Alegre
18398.9;-199.102;-439.266;Belo Horizonte
18398.9;-199.102;-439.266;Belo Horizonte
18432.85;-199.102;-439.266;Belo Horizonte
18698.37;-199.102;-439.266;Belo Horizonte
18714.14;-199.102;-439.266;Belo Horizonte
18790.74;-199.102;-439.266;Belo Horizonte
18861.78;-199.102;-439.266;Belo Horizonte
18888.2;-199.102;-439.266;Belo Horizonte
19093.52;-199.102;-439.266;Belo Horizonte
19134.62;-199.102;-439.266;Belo Horizonte
19338.63;-199.102;-439.266;Belo Horizonte
19566.38;-199.668;-442.008;Betim
19721.84;-199.668;-442.008;Betim
19786.78;-199.102;-439.266;Belo Horizonte
19821.61;-199.102;-439.266;Belo Horizonte
19886.8;-199.102;-439.266;Belo Horizonte
19985.24;-199.102;-439.266;Belo Horizonte
20051.85;-199.102;-439.266;Belo Horizonte
20224.10;-199.102;-439.266;Belo Horizonte
20277.1;-199.102;-439.266;Belo Horizonte
20295.67;-199.102;-439.266;Belo Horizonte
20358.71;-199.102;-439.266;Belo Horizonte
20383.4;-199.758;-438.509;Nova Lima
20461.16;-199.102;-439.266;Belo Horizonte
20887.75;-199.102;-439.266;Belo Horizonte
21461.44;-199.758;-438.509;Nova Lima
21662.44;-199.758;-438.509;Nova Lima
21827.85;-199.102;-439.266;Belo Horizonte
22370.40;-199.102;-439.266;Belo Horizonte
24206.59;-199.102;-439.266;Belo Horizonte
25062.21;-199.102;-439.266;Belo Horizonte
25188.90;-229.129;-432.003;Rio de Janeiro
25538.80;-199.102;-439.266;Belo Horizonte
29463.70;-199.102;-439.266;Belo Horizonte
34519.8;-199.758;-438.509;Nova Lima
49052.76;-199.102;-439.266;Belo Horizonte

